00000492	04052023	195357
00000608	04052023	195353
00000492	04052023	195350
00000158	04052023	195348
00000376	04052023	195346
00000350	04052023	195340
00000149	04052023	195304
00000350	04052023	195337
00000433	04052023	195336
00000178	04052023	195333
00000131	04052023	195330
00000594	04052023	195302
00000576	04052023	195316
00000516	04052023	195258
00000412	04052023	195255
00000318	04052023	195249
00000368	04052023	195233
00000401	04052023	195153
00000311	04052023	195150
00000639	04052023	195125
00000546	04052023	195122
00000458	04052023	195113
00000184	04052023	195046
00000496	04052023	195004
00000168	04052023	195034
00000605	04052023	195018
00000607	04052023	195016
00000558	04052023	195014
00000254	04052023	194944
00000522	04052023	194933
00000604	04052023	194920
00000553	04052023	194901
00000468	04052023	194807
00000231	04052023	194831
00000231	04052023	194829
00000537	04052023	194701
00000160	04052023	194648
00000459	04052023	194646
00000454	04052023	194643
00000523	04052023	194639
00000257	04052023	194615
00000448	04052023	194541
00000618	04052023	194538
00000438	04052023	194530
00000530	04052023	194528
00000632	04052023	194524
00000500	04052023	194044
00000498	04052023	194041
00000378	04052023	193743
00000609	04052023	193740
00000394	04052023	193731
00000191	04052023	193314
00000628	04052023	193203
00000305	04052023	192710
00000642	04052023	192650
00000299	04052023	190222
00000634	04052023	185846
00000338	04052023	185839
00000190	04052023	185832
00000261	04052023	161518
00000261	04052023	155735
00000627	04052023	150524
00000627	04052023	150424
00000403	04052023	140851
00000675	04052023	133623
00000542	04052023	133620
00000299	04052023	130359
00000261	04052023	111034
00000261	04052023	111026
00000261	04052023	111017
00000531	04052023	110152
00000403	04052023	110140
00000261	04052023	100638
00000261	04052023	100635
00000261	04052023	101639
00000627	04052023	101026
00000627	04052023	101023
